scenario_id,scenario_type,num_of_flight,entry_x_0,entry_y_0,entry_angle_0,exit_x_0,exit_y_0,exit_angle_0,middle_x_0,middle_y_0,middle_radius_0,middle_angle_0,speed_0,entry_time_0,entry_x_1,entry_y_1,entry_angle_1,exit_x_1,exit_y_1,exit_angle_1,middle_x_1,middle_y_1,middle_radius_1,middle_angle_1,speed_1,entry_time_1,is_conflict,ownship_level,intruder_level,surrounding_flight,sync_time_0,sync_time_1,sync_point_x_0,sync_point_y_0,sync_point_x_1,sync_point_y_1,res_x,res_y
62,,2,606.7612874,150.2691184,,113.5005204,80.94583853,,360.1309039,115.6074785,,,0.825,216,0.050260598,335.7592941,,364.4943929,1.807774528,,182.2723267,168.7835343,,,0.825,267,,0,0,"[{""entry_x"": 122.32427095355371, ""entry_y"": 73.54183271919953, ""exit_x"": 233.51733744149692, ""exit_y"": 645.5805694678018, ""middle_x"": 177.9208041975253, ""middle_y"": 359.56120109350064, ""entry_time"": 119.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 148, ""sync_offset"": 122.1, ""sync_point_x"": 145.6220492890298, ""sync_point_y"": 193.3985118181593, ""flight_point_level"": 0.0},{""entry_x"": 537.6757290464463, ""entry_y"": 586.4581672808004, ""exit_x"": 35.96784701783861, ""exit_y"": 180.18313508594954, ""middle_x"": 286.8217880321425, ""middle_y"": 383.32065118337493, ""entry_time"": 137.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 130, ""sync_offset"": 107.25, ""sync_point_x"": 454.32682468018623, ""sync_point_y"": 518.9635553407053, ""flight_point_level"": 0.0},{""entry_x"": 104.94054117937554, ""entry_y"": 571.3467215343263, ""exit_x"": 474.66247844039555, ""exit_y"": 33.39796472127489, ""middle_x"": 289.80150980988554, ""middle_y"": 302.3723431278006, ""entry_time"": 150.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 117, ""sync_offset"": 96.52499999999999, ""sync_point_x"": 159.612903198545, ""sync_point_y"": 491.79794117758627, ""flight_point_level"": 0.0}]",51,0,565.0957584,144.4134102,0.050260598,335.7592941,263,205
63,,2,575.2377924,550.8131001,,30.91843028,190.5359736,,303.0781113,370.6745369,,,0.825,24,109.1868999,575.2377924,,180.1831351,35.96784702,,144.6850175,305.6028197,,,0.825,267,,0,0,"[{""entry_x"": 603.5823989431638, ""entry_y"": 514.5336581453464, ""exit_x"": 7.211291757844151, ""exit_y"": 398.61085796986055, ""middle_x"": 305.39684535050395, ""middle_y"": 456.57225805760345, ""entry_time"": 205.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 62, ""sync_offset"": 51.15, ""sync_point_x"": 553.3721685098158, ""sync_point_y"": 504.7737780318361, ""flight_point_level"": 0.0},{""entry_x"": 0.4522535309906175, ""entry_y"": 347.27086556017144, ""exit_x"": 278.37662653672373, ""exit_y"": 4.062847603604553, ""middle_x"": 139.41444003385718, ""middle_y"": 175.666856581888, ""entry_time"": 214.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 53, ""sync_offset"": 43.724999999999994, ""sync_point_x"": 27.969287629644754, ""sync_point_y"": 313.29015839546537, ""flight_point_level"": 0.0},{""entry_x"": 41.375496643999384, ""entry_y"": 489.98717468129126, ""exit_x"": 364.49439287832564, ""exit_y"": 1.8077745284697926, ""middle_x"": 202.9349447611625, ""middle_y"": 245.89747460488053, ""entry_time"": 84.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 183, ""sync_offset"": 150.975, ""sync_point_x"": 124.70418300148737, ""sync_point_y"": 364.09126269470056, ""flight_point_level"": 0.0}]",243,0,408.0645322,440.163533,109.1868999,575.2377924,261,327
64,,2,596.9756081,523.9691333,,353.0196363,0.803863414,,474.9976222,262.3864983,,,0.825,74,11.24447732,244.5897151,,364.4943929,1.807774528,,187.8694351,123.1987448,,,0.825,267,,0,0,"[{""entry_x"": 542.119911196558, ""entry_y"": 582.7946662292627, ""exit_x"": 190.53597362556923, ""exit_y"": 30.918430277905486, ""middle_x"": 366.3279424110636, ""middle_y"": 306.8565482535841, ""entry_time"": 230.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 37, ""sync_offset"": 30.525, ""sync_point_x"": 525.7188406517712, ""sync_point_y"": 557.0501423458244, ""flight_point_level"": 0.0},{""entry_x"": 0.20102708369842048, ""entry_y"": 341.51683391182524, ""exit_x"": 404.23384793347543, ""exit_y"": 8.45787862087235, ""middle_x"": 202.21743750858693, ""middle_y"": 174.9873562663488, ""entry_time"": 208.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 59, ""sync_offset"": 48.675, ""sync_point_x"": 37.75985368009568, ""sync_point_y"": 310.5557265398051, ""flight_point_level"": 0.0},{""entry_x"": 122.32427095355371, ""entry_y"": 586.4581672808005, ""exit_x"": 77.2053337707373, ""exit_y"": 117.88008880344196, ""middle_x"": 99.7648023621455, ""middle_y"": 352.1691280421212, ""entry_time"": 28.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 239, ""sync_offset"": 197.17499999999998, ""sync_point_x"": 103.42588470037855, ""sync_point_y"": 390.19092186775197, ""flight_point_level"": 0.0}]",193,0,529.6842154,379.6622759,11.24447732,244.5897151,77,339
65,,2,638.0815407,211.7385767,,35.96784702,479.8168649,,337.0246939,345.7777208,,,0.825,261,0.452253531,347.2708656,,654.9865585,387.3038986,,327.719406,367.2873821,,,0.825,267,,0,0,"[{""entry_x"": 28.529998977941773, ""entry_y"": 195.77690778498587, ""exit_x"": 442.8666472974707, ""exit_y"": 19.90143514065028, ""middle_x"": 235.69832313770624, ""middle_y"": 107.83917146281807, ""entry_time"": 41.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 226, ""sync_offset"": 186.45, ""sync_point_x"": 200.15812890414927, ""sync_point_y"": 122.9250888781608, ""flight_point_level"": 0.0},{""entry_x"": 228.02439185626736, ""entry_y"": 643.8486503774006, ""exit_x"": 633.7666016393053, ""exit_y"": 201.05872759853966, ""middle_x"": 430.89549674778635, ""middle_y"": 422.45368898797017, ""entry_time"": 136.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 131, ""sync_offset"": 108.07499999999999, ""sync_point_x"": 301.0388035443298, ""sync_point_y"": 564.1674022016465, ""flight_point_level"": 0.0},{""entry_x"": 5.013441505971343, ""entry_y"": 272.69610136991304, ""exit_x"": 542.119911196558, ""exit_y"": 77.20533377073727, ""middle_x"": 273.5666763512646, ""middle_y"": 174.95071757032514, ""entry_time"": 105.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 162, ""sync_offset"": 133.65, ""sync_point_x"": 130.60336027400803, ""sync_point_y"": 226.9851092144374, ""flight_point_level"": 0.0}]",6,0,633.5594907,213.751923,0.452253531,347.2708656,284,275
66,,2,136.0308667,63.02439186,,415.4102849,648.7555227,,275.7205758,355.8899573,,,0.825,236,645.5805695,233.5173374,,73.54183272,537.675729,,359.5612011,385.5965332,,,0.825,267,,0,0,"[{""entry_x"": 56.41760105683625, ""entry_y"": 145.46634185465354, ""exit_x"": 211.7385766500509, ""exit_y"": 638.0815407440766, ""middle_x"": 134.07808885344357, ""middle_y"": 391.7739412993651, ""entry_time"": 197.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 70, ""sync_offset"": 57.75, ""sync_point_x"": 73.78336097820801, ""sync_point_y"": 200.54349576036364, ""flight_point_level"": 0.0},{""entry_x"": 0.05026059839087793, ""entry_y"": 324.24070587569645, ""exit_x"": 606.7612874219899, ""exit_y"": 509.73088155495896, ""middle_x"": 303.4057740101904, ""middle_y"": 416.9857937153277, ""entry_time"": 9.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 258, ""sync_offset"": 212.85, ""sync_point_x"": 203.599727905123, ""sync_point_y"": 386.47202322593097, ""flight_point_level"": 0.0},{""entry_x"": 495.0, ""entry_y"": 44.21161675113524, ""exit_x"": 250.16577445210964, ""exit_y"": 650.1975896710788, ""middle_x"": 372.5828872260548, ""middle_y"": 347.20460321110704, ""entry_time"": 102.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 165, ""sync_offset"": 136.125, ""sync_point_x"": 444.00667747125897, ""sync_point_y"": 170.42451895403917, ""flight_point_level"": 0.0}]",31,0,147.041188,86.1080105,645.5805695,233.5173374,294,332
67,,2,645.5805695,426.4826626,,0.201027084,341.5168339,,322.8907983,383.9997482,,,0.825,88,104.9405412,88.65327847,,306.9803637,659.1961366,,205.9604524,373.9247075,,,0.825,267,,0,0,"[{""entry_x"": 301.2386048932728, ""entry_y"": 1.2557496297239936, ""exit_x"": 659.5477464690093, ""exit_y"": 312.72913443982856, ""middle_x"": 480.3931756811411, ""middle_y"": 156.99244203477627, ""entry_time"": 121.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 146, ""sync_offset"": 120.44999999999999, ""sync_point_x"": 392.1433738311057, ""sync_point_y"": 80.27805967163059, ""flight_point_level"": 0.0},{""entry_x"": 170.01282531870882, ""entry_y"": 618.6245033560006, ""exit_x"": 655.9371523963955, ""exit_y"": 278.3766265367238, ""middle_x"": 412.97498885755215, ""middle_y"": 448.50056494636215, ""entry_time"": 237.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 30, ""sync_offset"": 24.75, ""sync_point_x"": 190.28683841486136, ""sync_point_y"": 604.4284865563121, ""flight_point_level"": 0.0},{""entry_x"": 1.2557496297239936, ""entry_y"": 301.2386048932726, ""exit_x"": 504.8733571969576, ""exit_y"": 609.8558717316205, ""middle_x"": 253.0645534133408, ""middle_y"": 455.54723831244655, ""entry_time"": 158.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 109, ""sync_offset"": 89.925, ""sync_point_x"": 77.92941640926573, ""sync_point_y"": 348.22428832535434, ""flight_point_level"": 0.0}]",179,0,499.1689496,407.2072071,104.9405412,88.65327847,296,377
68,,2,63.02439186,136.0308667,,358.7613951,658.7442504,,210.8928935,397.3875586,,,0.825,179,571.3467215,555.0594588,,35.96784702,479.8168649,,303.6572843,517.4381619,,,0.825,267,,0,0,"[{""entry_x"": 56.41760105683625, ""entry_y"": 514.5336581453464, ""exit_x"": 122.32427095355371, ""exit_y"": 73.54183271919953, ""middle_x"": 89.37093600519498, ""middle_y"": 294.03774543227297, ""entry_time"": 110.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 157, ""sync_offset"": 129.525, ""sync_point_x"": 75.56261503339908, ""sync_point_y"": 386.4313784433941, ""flight_point_level"": 0.0},{""entry_x"": 136.0308667434839, ""entry_y"": 63.02439185626736, ""exit_x"": 415.4102848838319, ""exit_y"": 648.7555226753925, ""middle_x"": 275.7205758136579, ""middle_y"": 355.88995726582993, ""entry_time"": 207.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 60, ""sync_offset"": 49.5, ""sync_point_x"": 157.3411660354945, ""sync_point_y"": 107.70236343158547, ""flight_point_level"": 0.0},{""entry_x"": 555.0594588206245, ""entry_y"": 88.65327846567374, ""exit_x"": 2.4597699583637223, ""exit_y"": 289.7831166763013, ""middle_x"": 278.7596143894941, ""middle_y"": 189.2181975709875, ""entry_time"": 42.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 225, ""sync_offset"": 185.625, ""sync_point_x"": 380.6290160872403, ""sync_point_y"": 152.140767570501, ""flight_point_level"": 0.0}]",88,0,98.77434232,199.2186903,571.3467215,555.0594588,252,432
69,,2,437.437491,17.97887005,,0.201027084,318.4831661,,218.819259,168.2310181,,,0.825,83,244.5897151,11.24447732,,0.050260598,324.2407059,,122.3199879,167.7425916,,,0.825,267,,0,0,"[{""entry_x"": 33.39796472127489, ""entry_y"": 474.6624784403955, ""exit_x"": 474.66247844039555, ""exit_y"": 626.6020352787251, ""middle_x"": 254.03022158083522, ""middle_y"": 550.6322568595604, ""entry_time"": 244.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 23, ""sync_offset"": 18.974999999999998, ""sync_point_x"": 51.33917969327192, ""sync_point_y"": 480.84013417122003, ""flight_point_level"": 0.0},{""entry_x"": 26.233398360694764, ""entry_y"": 458.9412724014605, ""exit_x"": 469.4640263744308, ""exit_y"": 30.918430277905543, ""middle_x"": 247.84871236756277, ""middle_y"": 244.929851339683, ""entry_time"": 8.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 259, ""sync_offset"": 213.67499999999998, ""sync_point_x"": 179.938330198056, ""sync_point_y"": 310.5101450936342, ""flight_point_level"": 0.0},{""entry_x"": 250.16577445210964, ""entry_y"": 650.1975896710788, ""exit_x"": 659.9497394016091, ""exit_y"": 324.24070587569645, ""middle_x"": 455.0577569268594, ""middle_y"": 487.21914777338765, ""entry_time"": 98.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 169, ""sync_offset"": 139.42499999999998, ""sync_point_x"": 359.2809167212574, ""sync_point_y"": 563.4034864578788, ""flight_point_level"": 0.0}]",184,0,312.3351355,103.9593368,244.5897151,11.24447732,255,202
70,,2,550.8131001,84.76220759,,1.25574963,301.2386049,,276.0344249,193.0004062,,,0.825,20,222.562509,17.97887005,,0.803863414,353.0196363,,111.6831862,185.4992532,,,0.825,267,,0,0,"[{""entry_x"": 626.6020352787251, ""entry_y"": 185.33752155960445, ""exit_x"": 77.2053337707373, ""exit_y"": 542.1199111965581, ""middle_x"": 351.9036845247312, ""middle_y"": 363.72871637808123, ""entry_time"": 244.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 23, ""sync_offset"": 18.974999999999998, ""sync_point_x"": 610.6882612519607, ""sync_point_y"": 195.67204724901458, ""flight_point_level"": 0.0},{""entry_x"": 211.7385766500509, ""entry_y"": 21.918459255923437, ""exit_x"": 8.45787862087235, ""exit_y"": 404.2338479334754, ""middle_x"": 110.09822763546163, ""middle_y"": 213.0761535946994, ""entry_time"": 185.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 82, ""sync_offset"": 67.64999999999999, ""sync_point_x"": 179.97882542758538, ""sync_point_y"": 81.64986391282983, ""flight_point_level"": 0.0},{""entry_x"": 206.379824172749, ""entry_y"": 635.9706720070399, ""exit_x"": 652.7887082421558, ""exit_y"": 398.6108579698606, ""middle_x"": 429.5842662074524, ""middle_y"": 517.2907649884503, ""entry_time"": 22.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 245, ""sync_offset"": 202.125, ""sync_point_x"": 384.84560637935965, ""sync_point_y"": 541.0787323789417, ""flight_point_level"": 0.0}]",247,0,361.2172602,159.4459951,222.562509,17.97887005,290,273
71,,2,431.9756081,16.15134962,,5.013441506,272.6961014,,218.4945248,144.4237255,,,0.825,111,113.5005204,579.0541615,,53.23871258,150.2691184,,83.36961651,364.66164,,,0.825,267,,0,0,"[{""entry_x"": 289.78311667630135, ""entry_y"": 657.5402300416363, ""exit_x"": 659.9497394016091, ""exit_y"": 335.75929412430355, ""middle_x"": 474.86642803895523, ""middle_y"": 496.6497620829699, ""entry_time"": 9.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 258, ""sync_offset"": 212.85, ""sync_point_x"": 450.4230508267184, ""sync_point_y"": 517.8980657210068, ""flight_point_level"": 0.0},{""entry_x"": 375.9271233168217, ""entry_y"": 656.7884626847182, ""exit_x"": 404.23384793347543, ""exit_y"": 8.45787862087235, ""middle_x"": 390.0804856251485, ""middle_y"": 332.62317065279524, ""entry_time"": 174.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 93, ""sync_offset"": 76.725, ""sync_point_x"": 379.27382081242706, ""sync_point_y"": 580.1364878838501, ""flight_point_level"": 0.0},{""entry_x"": 136.0308667434839, ""entry_y"": 63.02439185626736, ""exit_x"": 284.07287668317844, ""exit_y"": 656.7884626847183, ""middle_x"": 210.05187171333117, ""middle_y"": 359.9064272704928, ""entry_time"": 206.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 61, ""sync_offset"": 50.324999999999996, ""sync_point_x"": 148.20558613953716, ""sync_point_y"": 111.85452428110688, ""flight_point_level"": 0.0}]",156,0,321.6581765,82.43674986,113.5005204,579.0541615,150,259
72,,2,150.2691184,53.23871258,,618.6245034,489.9871747,,384.4468109,271.6129436,,,0.825,109,442.8666473,640.0985649,,528.5989576,66.45028168,,485.7328025,353.2744233,,,0.825,267,,0,0,"[{""entry_x"": 117.88008880344205, ""entry_y"": 77.20533377073721, ""exit_x"": 624.0321529821614, ""exit_y"": 180.18313508594957, ""middle_x"": 370.9561208928017, ""middle_y"": 128.6942344283434, ""entry_time"": 139.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 128, ""sync_offset"": 105.6, ""sync_point_x"": 221.36013761140165, ""sync_point_y"": 98.25858764519324, ""flight_point_level"": 0.0},{""entry_x"": 272.696101369913, ""entry_y"": 654.9865584940287, ""exit_x"": 44.21161675113524, ""exit_y"": 165.00000000000003, ""middle_x"": 158.4538590605241, ""middle_y"": 409.99327924701436, ""entry_time"": 142.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 125, ""sync_offset"": 103.125, ""sync_point_x"": 229.11359312790336, ""sync_point_y"": 561.5235679558741, ""flight_point_level"": 0.0},{""entry_x"": 239.03967258039032, ""entry_y"": 647.2163596596453, ""exit_x"": 358.7613951067272, ""exit_y"": 1.2557496297239936, ""middle_x"": 298.9005338435588, ""middle_y"": 324.2360546446846, ""entry_time"": 226.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 41, ""sync_offset"": 33.824999999999996, ""sync_point_x"": 245.20378923016222, ""sync_point_y"": 613.9577624112945, ""flight_point_level"": 0.0}]",158,0,245.6010735,142.1371988,442.8666473,640.0985649,409,344
73,,2,654.9865585,387.3038986,,7.211291758,398.610858,,331.0989251,392.9573783,,,0.825,35,170.0128253,41.37549664,,69.95645131,533.1682869,,119.9846383,287.2718918,,,0.825,267,,0,0,"[{""entry_x"": 117.88008880344205, ""entry_y"": 582.7946662292628, ""exit_x"": 514.5336581453464, ""exit_y"": 603.5823989431638, ""middle_x"": 316.20687347439423, ""middle_y"": 593.1885325862133, ""entry_time"": 61.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 206, ""sync_offset"": 169.95, ""sync_point_x"": 287.59717823498187, ""sync_point_y"": 591.6891619927511, ""flight_point_level"": 0.0},{""entry_x"": 596.9756081437326, ""entry_y"": 136.03086674348387, ""exit_x"": 117.88008880344205, ""exit_y"": 77.20533377073721, ""middle_x"": 357.42784847358735, ""middle_y"": 106.61810025711054, ""entry_time"": 74.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 193, ""sync_offset"": 159.225, ""sync_point_x"": 438.9374471486432, ""sync_point_y"": 116.62622053979925, ""flight_point_level"": 0.0},{""entry_x"": 175.07438428065612, ""entry_y"": 38.627294356554046, ""exit_x"": 567.3821341117549, ""exit_y"": 100.7627377485309, ""middle_x"": 371.2282591962055, ""middle_y"": 69.69501605254247, ""entry_time"": 196.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 71, ""sync_offset"": 58.574999999999996, ""sync_point_x"": 232.92822883101633, ""sync_point_y"": 47.79044314628558, ""flight_point_level"": 0.0}]",232,0,463.6157096,390.6442892,170.0128253,41.37549664,209,316
74,,2,618.6245034,170.0128253,,563.3452378,563.3452378,,590.9848706,366.6790316,,,0.825,262,324.2407059,659.9497394,,652.7887082,398.610858,,488.5147071,529.2802987,,,0.825,267,,0,0,"[{""entry_x"": 201.05872759853972, ""entry_y"": 633.7666016393053, ""exit_x"": 624.0321529821614, ""exit_y"": 180.18313508594957, ""middle_x"": 412.54544029035054, ""middle_y"": 406.9748683626275, ""entry_time"": 74.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 193, ""sync_offset"": 159.225, ""sync_point_x"": 309.649916479491, ""sync_point_y"": 517.3168084989929, ""flight_point_level"": 0.0},{""entry_x"": 284.07287668317844, ""entry_y"": 656.7884626847183, ""exit_x"": 1.2557496297239936, ""exit_y"": 358.7613951067274, ""middle_x"": 142.66431315645121, ""middle_y"": 507.77492889572284, ""entry_time"": 206.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 61, ""sync_offset"": 50.324999999999996, ""sync_point_x"": 249.43143266139026, ""sync_point_y"": 620.2839974635249, ""flight_point_level"": 0.0},{""entry_x"": 658.1922254715303, ""entry_y"": 295.50560712167436, ""exit_x"": 41.375496643999384, ""exit_y"": 170.01282531870874, ""middle_x"": 349.78386105776485, ""middle_y"": 232.75921622019155, ""entry_time"": 245.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 22, ""sync_offset"": 18.15, ""sync_point_x"": 640.4065920826622, ""sync_point_y"": 291.88707911200225, ""flight_point_level"": 0.0}]",5,0,618.0504143,174.0976811,324.2407059,659.9497394,408,472
75,,2,140.719776,59.67982538,,370.2168833,657.54023,,255.4683297,358.6100277,,,0.825,193,618.6245034,489.9871747,,2.459769958,370.2168833,,310.5421367,430.102029,,,0.825,267,,0,0,"[{""entry_x"": 56.41760105683625, ""entry_y"": 514.5336581453464, ""exit_x"": 624.0321529821614, ""exit_y"": 479.8168649140504, ""middle_x"": 340.2248770194988, ""middle_y"": 497.17526152969845, ""entry_time"": 123.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 144, ""sync_offset"": 118.8, ""sync_point_x"": 174.99601510935406, ""sync_point_y"": 507.2810916486054, ""flight_point_level"": 0.0},{""entry_x"": 458.9412724014604, ""entry_y"": 633.7666016393052, ""exit_x"": 499.9625647203179, ""exit_y"": 47.13479076830299, ""middle_x"": 479.45191856088917, ""middle_y"": 340.4506962038041, ""entry_time"": 75.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 192, ""sync_offset"": 158.39999999999998, ""sync_point_x"": 469.99069784252987, ""sync_point_y"": 475.75245607814907, ""flight_point_level"": 0.0},{""entry_x"": 150.26911844504107, ""entry_y"": 53.23871257801005, ""exit_x"": 631.4700010220583, ""exit_y"": 195.77690778498595, ""middle_x"": 390.8695597335497, ""middle_y"": 124.507810181498, ""entry_time"": 41.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 226, ""sync_offset"": 186.45, ""sync_point_x"": 329.0410580112157, ""sync_point_y"": 106.19337359805644, ""flight_point_level"": 0.0}]",74,0,162.5981393,116.6749104,618.6245034,489.9871747,308,357
76,,2,656.7884627,284.0728767,,190.5359736,30.91843028,,423.6622182,157.4956535,,,0.825,122,0.452253531,312.7291344,,255.7661521,8.457878621,,128.1092028,160.5935065,,,0.825,267,,0,0,"[{""entry_x"": 495.0, ""entry_y"": 615.7883832488648, ""exit_x"": 437.43749097086175, ""exit_y"": 17.97887005222549, ""middle_x"": 466.2187454854309, ""middle_y"": 316.8836266505451, ""entry_time"": 200.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 67, ""sync_offset"": 55.275, ""sync_point_x"": 489.7021260294446, ""sync_point_y"": 560.767858384119, ""flight_point_level"": 0.0},{""entry_x"": 77.2053337707373, ""entry_y"": 542.1199111965581, ""exit_x"": 563.3452377915607, ""exit_y"": 563.3452377915606, ""middle_x"": 320.275285781149, ""middle_y"": 552.7325744940593, ""entry_time"": 159.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 108, ""sync_offset"": 89.1, ""sync_point_x"": 166.22053031368083, ""sync_point_y"": 546.0063986108095, ""flight_point_level"": 0.0},{""entry_x"": 3.2115373152818165, ""entry_y"": 375.9271233168217, ""exit_x"": 528.598957640176, ""exit_y"": 66.45028168439336, ""middle_x"": 265.9052474777289, ""middle_y"": 221.18870250060752, ""entry_time"": 96.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 171, ""sync_offset"": 141.075, ""sync_point_x"": 124.76587112457003, ""sync_point_y"": 304.32614876214035, ""flight_point_level"": 0.0}]",145,0,551.6599656,226.99276,0.452253531,312.7291344,245,214
77,,2,12.78364034,239.0396726,,658.1922255,364.4943929,,335.4879329,301.7670327,,,0.825,253,3.211537315,375.9271233,,657.54023,289.7831167,,330.3758837,332.85512,,,0.825,267,,0,0,"[{""entry_x"": 0.4522535309906175, ""entry_y"": 347.27086556017144, ""exit_x"": 606.7612874219899, ""exit_y"": 150.26911844504107, ""middle_x"": 303.6067704764903, ""middle_y"": 248.76999200260627, ""entry_time"": 110.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 157, ""sync_offset"": 129.525, ""sync_point_x"": 123.6378488041204, ""sync_point_y"": 307.2454393637564, ""flight_point_level"": 0.0},{""entry_x"": 659.5477464690093, ""entry_y"": 312.72913443982856, ""exit_x"": 255.76615206652463, ""exit_y"": 651.5421213791276, ""middle_x"": 457.656949267767, ""middle_y"": 482.1356279094781, ""entry_time"": 164.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 103, ""sync_offset"": 84.975, ""sync_point_x"": 594.4531199149742, ""sync_point_y"": 367.35001157294226, ""flight_point_level"": 0.0},{""entry_x"": 656.7884626847183, ""entry_y"": 375.9271233168216, ""exit_x"": 335.7592941243035, ""exit_y"": 0.05026059839087793, ""middle_x"": 496.2738784045109, ""middle_y"": 187.98869195760625, ""entry_time"": 150.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 117, ""sync_offset"": 96.52499999999999, ""sync_point_x"": 594.1004898196474, ""sync_point_y"": 302.52893748727865, ""flight_point_level"": 0.0}]",14,0,24.12143431,241.2435165,3.211537315,375.9271233,125,175
78,,2,69.95645131,126.8317131,,659.7989729,318.4831661,,364.8777121,222.6574396,,,0.825,190,537.675729,586.4581673,,404.2338479,8.457878621,,470.9547885,297.458023,,,0.825,267,,0,0,"[{""entry_x"": 306.98036366443864, ""entry_y"": 0.8038634142579895, ""exit_x"": 3.2115373152818165, ""exit_y"": 284.0728766831783, ""middle_x"": 155.09595048986023, ""middle_y"": 142.43837004871816, ""entry_time"": 101.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 166, ""sync_offset"": 136.95, ""sync_point_x"": 206.82147422769324, ""sync_point_y"": 94.20353882481714, ""flight_point_level"": 0.0},{""entry_x"": 278.37662653672373, ""entry_y"": 4.062847603604553, ""exit_x"": 654.9865584940287, ""exit_y"": 272.696101369913, ""middle_x"": 466.6815925153762, ""middle_y"": 138.37947448675877, ""entry_time"": 163.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 104, ""sync_offset"": 85.8, ""sync_point_x"": 348.2277380116959, ""sync_point_y"": 53.88716120360316, ""flight_point_level"": 0.0},{""entry_x"": 80.94583852648523, ""entry_y"": 546.4994795668674, ""exit_x"": 655.9371523963955, ""exit_y"": 381.6233734632762, ""middle_x"": 368.44149546144035, ""middle_y"": 464.06142651507184, ""entry_time"": 139.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 128, ""sync_offset"": 105.6, ""sync_point_x"": 182.4550736175717, ""sync_point_y"": 517.3921747925923, ""flight_point_level"": 0.0}]",77,0,130.3723165,146.4620177,537.675729,586.4581673,364,291
